MES,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
1,14.7,4.9,25.0,15.4,20.5,25.8,27.6,13.1,8.2,41.3,33.3
2,6.8,14.1,16.3,27.2,1.8,26.1,5.9,1.0,11.5,17.8,16.7
3,6.0,2.7,9.0,7.3,0.01,3.1,10.5,4.5,4.8,4.8,3.2
4,1.6,16.7,43.6,7.1,0.01,16.0,6.4,43.8,9.6,6.7,2.8
5,28.7,18.7,8.5,0.4,8.6,24.8,15.7,59.4,39.8,2.2,49.1
6,33.4,21.9,44.8,114.0,41.2,61.8,76.0,41.5,68.7,112.7,66.0
7,48.7,90.9,82.5,48.5,33.5,25.4,26.3,62.7,51.4,40.5,28.516666666666666
8,67.1,65.0,26.4,74.1,19.9,53.3,84.8,36.2,51.7,62.2,28.516666666666666
9,49.4,43.0,145.4,65.3,33.8,59.8,39.7,99.4,67.0,54.9,28.516666666666666
10,159.1,64.5,49.3,117.6,72.0,63.1,67.6,61.1,78.5,241.0,28.516666666666666
11,66.5,24.5,27.2,59.5,77.2,108.2,36.2,57.8,87.8,15.4,28.516666666666666
12,5.6,4.9,16.1,69.5,4.6,41.2,8.3,28.4,84.3,6.1,28.516666666666666
