MES,2015,2024
1,7.4,17.75
2,8.7,17.75
3,9.8,17.75
4,14.2,17.75
5,14.3,17.75
6,13.3,17.75
7,16.1,17.75
8,11.971428571428573,17.75
9,11.971428571428573,19.1
10,11.971428571428573,16.4
11,11.971428571428573,17.75
12,11.971428571428573,17.75
