MES,2015,2024
1,-2.0,12.0
2,-3.0,7.0
3,-1.0,7.625
4,3.0,7.625
5,4.0,7.625
6,5.0,7.625
7,5.0,7.625
8,1.5714285714285714,7.625
9,1.5714285714285714,9.5
10,1.5714285714285714,2.0
11,1.5714285714285714,7.625
12,1.5714285714285714,7.625
