MES,2015,2024
1,25.0,26.0
2,26.0,26.0
3,25.0,26.0
4,29.0,26.0
5,24.0,26.0
6,24.0,26.0
7,31.0,26.0
8,26.285714285714285,26.0
9,26.285714285714285,27.0
10,26.285714285714285,25.0
11,26.285714285714285,26.0
12,26.285714285714285,26.0
