MES,2015,2016,2018,2019,2020,2021,2022,2023,2024,2025
1,16.7,16.7,22.18,17.3,18.8,18.6,17.8,18.9,18.8,17.7
2,16.5,17.0,22.18,19.8,19.4,18.5,17.5,18.6,17.2,18.7
3,18.8,20.9,22.4,19.6,20.3,20.3,19.1,21.7,22.1,20.1
4,24.0,23.1,21.3,20.6,24.5,22.9,22.0,22.8,23.0,20.6
5,23.6,24.7,22.7,25.4,24.3,24.9,24.6,24.3,27.7,24.8
6,23.5,23.9,24.3,24.9,23.9,24.1,23.1,25.8,25.2,20.38
7,23.6,23.8,23.0,23.6,24.1,23.6,23.4,23.8,23.4,20.38
8,23.8,23.7,23.1,24.0,23.9,23.5,23.2,23.9,23.6,20.38
9,23.5,22.9,23.4,23.2,23.5,23.7,23.0,22.9,24.1,20.38
10,22.4,22.2,22.3,22.9,21.8,22.8,21.2,22.2,21.9,20.38
11,21.7,21.89,20.2,19.8,20.9,19.4,20.9,20.0,20.3,20.38
12,18.3,21.89,19.1,18.5,17.0,19.7,18.8,18.4,18.2,20.38
