MES,2015,2016,2018,2019,2020,2021,2022,2023,2024,2025
1,13.5,11.0,19.05,12.0,15.0,15.0,13.0,13.0,13.5,13.0
2,12.0,12.0,19.05,16.0,16.0,14.0,13.0,15.0,13.0,13.0
3,14.0,17.0,21.0,17.0,14.0,14.0,13.0,17.0,20.0,14.0
4,19.5,19.5,16.0,14.0,20.5,15.0,16.0,18.0,17.0,13.5
5,19.0,18.5,21.0,23.0,21.0,23.0,22.0,16.5,25.0,18.5
6,20.5,20.0,22.0,22.0,21.0,23.0,20.5,22.5,23.5,14.4
7,22.0,21.0,20.0,21.5,23.0,22.0,22.0,22.0,22.0,14.4
8,23.0,22.0,21.5,21.0,22.0,22.0,21.0,22.0,22.0,14.4
9,22.0,21.0,22.0,21.5,21.0,22.0,22.0,19.0,22.5,14.4
10,20.0,19.0,20.0,19.5,17.5,20.0,19.0,18.0,20.0,14.4
11,18.0,18.1,14.0,13.0,18.5,16.5,19.0,1.0,15.0,14.4
12,15.0,18.1,13.0,14.0,14.0,16.0,14.5,13.0,16.0,14.4
