MES,2015,2016,2019,2020,2021,2024,2025
1,14.0,15.0,18.0,17.0,18.0,22.0,11.0
2,16.0,17.0,20.0,19.0,19.0,22.0,15.0
3,17.0,19.0,19.0,20.0,21.0,20.0,15.0
4,21.0,19.0,19.0,24.0,22.0,13.0,14.0
5,21.0,24.0,23.0,25.0,25.0,13.0,19.0
6,24.0,24.0,24.0,26.0,23.0,18.0,14.8
7,24.0,24.0,24.0,26.0,25.0,18.0,14.8
8,24.0,22.0,24.0,25.0,23.0,18.0,14.8
9,23.0,24.0,25.0,23.0,23.0,18.0,14.8
10,21.0,22.0,22.0,23.0,23.0,18.0,14.8
11,22.0,19.0,21.0,22.0,21.0,18.0,14.8
12,19.0,19.0,16.0,17.0,20.0,18.0,14.8
