MES,2015,2016,2019,2020,2021,2024,2025
1,29.0,29.0,28.0,29.0,28.0,34.0,31.0
2,27.0,30.0,30.0,28.0,30.0,34.0,37.0
3,32.0,39.0,30.0,32.0,32.0,31.0,38.0
4,38.0,40.0,32.0,36.0,34.0,30.0,39.0
5,36.0,39.0,36.0,37.0,34.0,30.0,40.0
6,34.0,37.0,36.0,35.0,34.0,31.8,37.0
7,35.0,35.0,33.0,35.0,34.0,31.8,37.0
8,36.0,35.0,36.0,34.0,34.0,31.8,37.0
9,35.0,35.0,34.0,34.0,32.0,31.8,37.0
10,34.0,34.0,32.0,32.0,32.0,31.8,37.0
11,32.0,32.0,29.0,32.0,31.0,31.8,37.0
12,32.0,32.0,29.0,29.0,31.0,31.8,37.0
