MES,2015,2016,2017,2018,2019,2020,2021,2024,2025
1,11.0,10.0,14.0,10.0,13.0,14.0,15.0,17.6,11.0
2,14.0,11.0,15.0,12.0,11.0,14.0,11.0,17.6,16.0
3,13.0,15.0,17.0,15.0,13.0,16.0,14.0,17.6,11.5
4,16.0,16.0,19.0,16.0,17.0,20.0,16.0,17.6,14.0
5,12.0,19.0,19.0,16.0,14.0,19.0,19.0,17.6,13.125
6,18.0,19.0,13.0,17.0,18.0,18.0,19.0,17.6,13.125
7,18.0,18.0,19.0,18.0,19.0,19.0,20.0,17.6,13.125
8,19.0,18.0,18.0,18.0,19.0,18.0,19.0,19.0,13.125
9,19.0,19.0,18.0,19.0,19.0,16.0,19.0,19.0,13.125
10,18.0,17.0,17.0,17.0,18.0,17.0,14.0,19.0,13.125
11,17.0,18.0,18.0,13.0,17.0,17.0,14.0,16.0,13.125
12,16.0,16.0,10.0,13.0,14.0,14.0,14.0,15.0,13.125
