MES,2015,2016,2017,2018,2019,2020,2022,2023,2024,2025
1,53.91,16.3,22.5,40.9,50.24,79.0,33.01,10.0,8.0,39.5
2,19.95,27.33,32.51,28.0,9.2,106.5,19.0,0.0,13.81,21.0
3,89.43,27.41,105.0,86.5,0.0,22.0,6.0,8.0,2.0,3.0
4,46.21,4.5,31.5,29.0,0.0,15.0,6.0,74.0,3.5,3.0
5,142.73,36.53,26.1,16.51,1.0,45.5,35.01,16.0,2.0,65.01
6,98.01,167.93,296.71,138.5,167.0,99.5,522.0,69.0,80.5,289.0
7,249.71,425.1,462.83,376.0,126.01,237.0,393.0,322.5,278.9,70.085
8,199.71,261.52,244.0,397.0,335.5,839.0,242.5,134.5,286.01,70.085
9,180.71,353.5,347.5,489.5,182.5,295.5,569.0,130.0,176.0,70.085
10,226.1,134.31,346.5,331.41,192.0,223.5,176.0,79.0,474.0,70.085
11,229.92,95.91,24.0,90.5,158.5,180.0,38.6,63.5,45.0,70.085
12,25.02,92.0,60.6,44.5,14.0,3.0,23.0,54.8,11.0,70.085
