MES,2015,2016,2017,2018,2019,2020,2022,2023,2025
1,17.6,15.5,17.0,15.2,17.3,18.1,16.5,23.15,16.7
2,15.8,15.5,17.4,17.6,18.3,18.3,15.2,23.15,18.4
3,18.2,19.4,19.1,19.7,18.7,19.4,17.3,23.15,19.2
4,22.0,21.3,21.1,21.0,19.5,23.0,21.2,23.15,19.7
5,22.8,23.5,23.1,22.8,23.7,23.4,23.5,23.15,22.9
6,22.4,23.3,23.5,22.7,23.7,23.2,22.1,23.4,19.380000000000003
7,22.6,22.7,22.0,22.1,22.3,23.1,22.1,22.9,19.380000000000003
8,23.0,22.8,22.7,22.1,23.1,22.5,22.3,23.15,19.380000000000003
9,22.6,22.5,22.9,22.2,23.0,22.6,21.6,23.15,19.380000000000003
10,21.9,20.9,20.9,21.6,22.1,20.4,20.7,23.15,19.380000000000003
11,18.8,19.1,18.1,18.7,19.3,19.1,20.0,23.15,19.380000000000003
12,15.5,19.2,16.0,17.3,17.3,16.0,17.0,23.15,19.380000000000003
