MES,2015,2016,2017,2018,2019,2020,2022,2023,2025
1,29.2,26.3,31.2,27.2,29.1,29.5,29.2,34.900000000000006,28.9
2,28.1,27.8,32.9,31.0,32.4,30.8,29.2,34.900000000000006,30.0
3,29.1,32.5,31.6,32.3,31.0,33.8,31.4,34.900000000000006,33.5
4,34.3,33.4,33.8,32.2,33.8,35.5,34.3,34.900000000000006,33.5
5,34.7,35.1,34.8,33.5,36.1,35.3,36.1,34.900000000000006,37.1
6,32.9,35.6,34.7,33.3,34.5,34.3,33.5,35.7,32.6
7,34.0,34.1,32.8,34.2,34.2,34.8,33.3,34.1,32.6
8,34.3,33.8,34.4,33.4,35.6,33.6,33.6,34.900000000000006,32.6
9,33.2,33.4,32.8,33.8,34.1,33.7,31.7,34.900000000000006,32.6
10,33.3,33.2,32.4,32.5,33.2,34.7,33.3,34.900000000000006,32.6
11,31.5,32.1,32.1,30.8,30.2,32.8,31.9,34.900000000000006,32.6
12,26.1,31.7,29.6,29.8,30.8,30.1,30.4,34.900000000000006,32.6
