MES,2015,2016,2017,2018,2019,2020,2022,2023,2024,2025
1,23.14,27.03,0.55,7.04,13.55,42.53,39.51,15.065,87.64000000000001,17.03
2,4.56,11.0,20.61,9.02,2.02,1.53,21.02,15.065,87.64000000000001,54.0
3,69.55,7.52,23.03,46.02,6.04,4.01,1.02,15.065,2.5,0.0
4,238.06,11.06,10.55,54.53,45.02,50.54,0.0,12.41,0.0,0.0
5,25.73,0.01,94.51,31.07,28.03,106.04,20.02,15.065,0.0,0.0
6,51.01,103.55,45.53,199.55,27.01,216.51,204.01,56.63,244.1,14.206
7,219.01,140.74,68.51,32.02,66.03,142.0,225.51,15.065,243.4,14.206
8,148.03,147.71,128.53,41.53,19.03,343.51,38.96,4.32,160.7,14.206
9,101.01,53.54,111.06,110.07,114.03,240.5,244.53,8.02,70.4,14.206
10,32.03,9.52,56.03,87.05,53.56,66.03,9.8,9.01,123.6,14.206
11,81.76,23.03,5.02,19.56,18.16,24.52,17.51,0.0,10.7,14.206
12,0.51,32.54,1.53,13.52,0.0,112.52,1.52,15.065,21.0,14.206
