MES,2015,2016,2017,2018,2019,2020,2022,2023,2024,2025
1,5.5,17.5,0.5,2.5,5.5,15.5,37.0,8.766666666666667,27.6,6.5
2,2.5,4.0,11.0,4.5,2.0,1.5,14.0,8.766666666666667,27.6,32.5
3,26.5,3.5,11.5,27.5,3.5,4.0,1.0,8.766666666666667,2.5,0.0
4,41.0,5.0,10.5,34.5,42.5,25.5,0.0,12.4,0.0,0.0
5,25.0,0.01,62.0,26.5,20.0,43.0,19.5,8.766666666666667,0.0,0.0
6,15.0,67.0,23.0,71.0,13.0,158.5,63.0,20.8,58.1,7.8
7,75.0,36.0,21.5,19.0,43.0,82.0,56.0,2.4,58.5,7.8
8,48.5,53.0,37.5,19.5,10.0,76.5,14.5,8.0,28.5,7.8
9,47.5,23.5,27.5,27.5,32.5,45.0,52.0,9.0,27.0,7.8
10,16.5,5.0,26.5,22.5,26.0,56.0,5.5,0.0,80.9,7.8
11,29.0,17.0,2.5,10.5,10.0,10.0,10.0,8.766666666666667,9.5,7.8
12,0.5,17.0,1.5,5.0,0.0,47.04545454545455,1.5,8.766666666666667,11.0,7.8
