MES,2015,2016,2017,2018,2019,2020,2023,2024,2025
1,16.5,14.0,14.4,11.6,16.4,19.1,18.7,21.849999999999998,18.6
2,14.9,14.4,16.6,15.6,17.3,19.0,18.1,21.849999999999998,19.6
3,16.8,19.2,14.5,16.1,19.5,21.2,20.6,21.849999999999998,20.7
4,20.0,19.7,18.5,20.7,20.1,23.7,22.8,21.849999999999998,21.5
5,22.2,23.3,21.7,22.9,24.4,20.9,24.4,21.849999999999998,24.9
6,17.9,22.3,22.2,22.6,23.5,21.8,25.9,21.849999999999998,21.060000000000002
7,19.0,22.0,21.9,22.6,23.2,24.2,23.6,21.849999999999998,21.060000000000002
8,19.4,20.3,22.8,22.1,24.1,23.4,24.1,21.849999999999998,21.060000000000002
9,19.0,21.6,22.2,22.9,22.9,22.7,23.6,24.2,21.060000000000002
10,17.8,18.7,20.8,22.0,22.6,21.5,22.7,22.6,21.060000000000002
11,18.1,17.0,19.8,19.6,20.8,20.6,20.8,21.3,21.060000000000002
12,16.9,17.4,13.8,15.5,18.4,16.9,19.4,19.3,21.060000000000002
