MES,2015,2016,2017,2018,2019,2020,2023,2024,2025
1,24.1,24.9,28.3,25.9,30.1,29.6,27.6,29.625,26.7
2,25.9,27.1,30.7,30.1,31.6,29.4,28.0,29.625,28.2
3,28.5,30.7,31.6,32.0,31.4,33.6,31.6,29.625,32.4
4,34.3,34.1,34.4,33.1,34.1,37.0,33.1,29.625,34.4
5,34.6,35.8,35.6,34.6,38.1,36.6,34.4,29.625,37.2
6,33.6,35.3,35.4,35.1,35.8,35.8,34.8,29.625,31.779999999999994
7,33.7,34.4,33.9,35.1,34.8,35.5,32.8,29.625,31.779999999999994
8,34.1,33.2,35.0,34.4,35.5,34.4,33.3,29.625,31.779999999999994
9,33.3,33.2,32.6,34.8,34.8,32.5,33.1,32.6,31.779999999999994
10,31.7,32.7,31.4,32.7,33.0,31.0,31.1,29.2,31.779999999999994
11,30.2,29.7,30.4,31.3,30.2,29.3,27.9,28.8,31.779999999999994
12,29.3,28.8,28.1,31.1,30.4,25.6,26.5,27.9,31.779999999999994
