MES,2015,2016,2017,2018,2019,2020,2021,2023,2024,2025
1,8.5,8.8,8.5,8.7,9.3,10.8,9.8,14.5,11.966666666666667,9.8
2,9.0,7.9,8.8,11.2,11.5,11.6,8.7,14.5,11.966666666666667,10.9
3,11.5,11.7,11.7,13.1,12.1,12.4,11.1,14.5,11.966666666666667,10.5
4,13.6,13.2,12.7,13.6,11.5,15.4,13.0,14.5,11.966666666666667,10.4
5,14.7,15.3,15.2,15.2,16.3,15.2,14.2,14.5,11.966666666666667,10.4
6,14.7,15.0,16.0,15.9,16.6,15.3,15.3,16.4,11.966666666666667,10.4
7,13.8,14.0,14.4,13.9,14.6,15.0,14.4,15.4,11.966666666666667,10.4
8,14.0,14.1,14.5,14.2,15.0,15.0,13.8,15.7,11.966666666666667,10.4
9,14.7,14.5,15.7,15.3,15.1,15.6,15.2,14.9,11.966666666666667,10.4
10,14.3,12.9,13.9,15.2,15.2,11.6,14.3,15.1,15.1,10.4
11,14.0,12.0,10.4,12.8,13.2,10.5,9.9,12.8,10.8,10.4
12,11.6,11.5,8.4,10.1,10.2,9.4,9.1,11.2,10.0,10.4
