MES,2015,2016,2018,2019,2020,2021,2022,2023,2024,2025
1,30.0,31.0,34.65,31.0,34.0,33.0,34.0,34.0,34.0,34.0
2,32.0,31.0,34.65,36.0,34.0,35.5,34.0,36.0,36.5,35.0
3,36.0,31.0,36.0,36.5,38.0,38.0,37.0,38.5,38.0,38.0
4,39.0,31.0,36.0,38.0,41.0,40.0,41.0,40.5,41.0,39.5
5,39.0,31.0,37.5,41.0,39.5,40.0,41.5,41.5,43.5,41.5
6,36.5,31.0,39.0,40.0,36.0,37.0,36.0,41.5,43.5,37.6
7,36.5,31.0,36.0,38.0,38.0,35.0,35.5,36.0,35.5,37.6
8,37.0,31.0,32.0,38.5,37.0,33.5,35.0,37.0,34.5,37.6
9,36.5,31.0,32.5,37.0,40.0,34.0,34.5,36.0,37.0,37.6
10,35.5,31.0,32.5,36.0,36.0,35.0,34.0,36.5,34.0,37.6
11,32.0,31.0,32.5,34.0,33.0,32.0,35.0,34.0,35.0,37.6
12,34.0,31.0,32.5,34.0,31.0,33.5,33.5,34.0,32.5,37.6
