MES,2015,2016,2017,2018,2019,2020,2021,2022,2024,2025
1,7.0,7.3,9.6,7.8,6.6,8.0,8.4,7.0,11.1,8.7
2,7.0,5.4,9.6,10.4,9.4,9.1,7.9,6.5,11.1,9.6
3,8.9,9.4,9.3,11.8,9.0,10.0,9.6,7.9,11.1,10.5
4,10.9,10.7,10.6,11.6,9.8,12.7,11.3,11.2,11.1,10.4
5,10.6,12.0,11.8,12.7,12.8,11.6,11.5,11.8,11.1,13.1
6,10.6,11.3,11.6,12.3,13.0,11.7,11.5,10.8,11.1,12.1
7,10.8,12.1,11.5,12.4,11.5,11.6,11.0,9.200000000000001,11.1,10.733333333333333
8,11.4,11.4,11.4,11.0,11.8,11.2,11.5,9.200000000000001,12.6,10.733333333333333
9,10.7,11.4,11.0,11.6,11.9,11.5,11.7,9.200000000000001,12.6,10.733333333333333
10,10.6,11.0,10.8,10.3,11.0,10.4,11.2,9.200000000000001,11.5,10.733333333333333
11,10.7,10.1,8.9,9.0,11.1,8.6,7.6,9.200000000000001,9.9,10.733333333333333
12,10.2,10.3,8.0,7.6,7.8,6.4,8.5,9.200000000000001,8.9,10.733333333333333
