MES,2015,2016,2017,2018,2019,2020,2021,2022,2024,2025
1,11.7,11.8,15.1,12.7,11.5,12.7,13.1,11.8,16.759999999999998,14.9
2,12.0,11.0,15.8,16.2,15.2,13.9,13.1,11.6,16.759999999999998,15.3
3,13.5,15.1,14.6,17.5,14.3,16.1,15.1,14.1,16.759999999999998,17.1
4,16.4,16.8,16.6,17.4,16.4,18.8,17.1,17.2,16.759999999999998,17.1
5,16.6,18.4,17.8,19.0,19.0,17.1,17.2,18.6,16.759999999999998,19.6
6,16.0,16.8,17.6,18.6,18.9,17.3,16.6,16.2,16.759999999999998,17.3
7,16.9,18.2,17.7,18.5,18.1,18.0,16.4,14.916666666666666,16.759999999999998,16.883333333333336
8,17.7,17.4,17.2,17.0,18.5,17.0,16.7,14.916666666666666,18.1,16.883333333333336
9,16.2,17.1,15.9,17.6,17.6,16.8,17.0,14.916666666666666,18.0,16.883333333333336
10,15.9,15.9,15.3,16.4,16.0,16.0,16.9,14.916666666666666,16.4,16.883333333333336
11,15.6,16.0,14.1,14.6,15.4,14.1,13.1,14.916666666666666,16.1,16.883333333333336
12,15.4,15.5,13.7,13.6,13.7,12.0,15.0,14.916666666666666,15.2,16.883333333333336
